-1.28305;3.28785;0.798014
-1.2473;3.43049;0.69878
-1.21191;3.57851;0.593439
-1.17689;3.73191;0.48199
-1.14224;3.89067;0.364432
-1.10795;4.05481;0.240767
-1.07402;4.22433;0.110993
-1.04047;4.39922;-0.0248882
-1.00727;4.57949;-0.166878
-0.974447;4.76513;-0.314975
-0.941986;4.95614;-0.469181
-0.909891;5.15253;-0.629494
-0.878162;5.35429;-0.795915
-0.846798;5.56143;-0.968445
-0.815801;5.77394;-1.14708
-0.785169;5.99182;-1.33183
-0.754903;6.21508;-1.52268
-0.725002;6.44372;-1.71964
-0.695467;6.67772;-1.92271
-0.666299;6.91711;-2.13189
-0.637495;7.16186;-2.34718
-0.609058;7.412;-2.56857
-0.580986;7.6675;-2.79607
-0.55328;7.92838;-3.02968
-0.52594;8.19464;-3.2694
-0.498966;8.46626;-3.51522
-0.472357;8.74327;-3.76716
-0.446115;9.02564;-4.0252
-0.420238;9.3134;-4.28935
-0.394726;9.60652;-4.55961
-4.67291;6.91687;-7.7939
-4.61077;6.67182;-7.45251
-4.54902;6.43237;-7.11749
-4.48764;6.19853;-6.78884
-4.42665;5.9703;-6.46657
-4.36604;5.74768;-6.15067
-4.3058;5.53066;-5.84114
-4.24596;5.31925;-5.53798
-4.18649;5.11344;-5.2412
-4.1274;4.91324;-4.95078
-4.0687;4.71865;-4.66674
-4.01038;4.52967;-4.38907
-3.95244;4.34629;-4.11777
-3.89488;4.16851;-3.85284
-3.8377;3.99635;-3.59429
-3.7809;3.82979;-3.34211
-3.72449;3.66883;-3.0963
-3.66845;3.51349;-2.85686
-3.6128;3.36375;-2.62379
-3.55753;3.21961;-2.39709
-3.50264;3.08109;-2.17677
-3.44814;2.94816;-1.96282
-3.39401;2.82085;-1.75524
-3.34027;2.69914;-1.55403
-3.28691;2.58304;-1.3592
-3.23393;2.47255;-1.17073
-3.18133;2.36766;-0.988641
-3.12911;2.26838;-0.812921
-3.07727;2.1747;-0.643573
-3.02582;2.08663;-0.480597
-2.97475;2.00417;-0.323992
-2.92405;1.92731;-0.17376
-2.87374;1.85606;-0.0298993
-2.82382;1.79042;0.10759
-2.77427;1.73039;0.238706
-2.7251;1.67596;0.363451
-2.67632;1.62713;0.481824
-2.62792;1.58392;0.593826
-2.5799;1.54631;0.699455
-2.53226;1.5143;0.798713
-2.485;1.4879;0.891598
-2.43813;1.46711;0.978112
-2.39163;1.45193;1.05825
-2.34552;1.44235;1.13202
-2.29979;1.43838;1.19942
-2.25444;1.44002;1.26045
-2.20947;1.44726;1.3151
-2.16489;1.46011;1.36338
-2.12068;1.47856;1.40529
-2.07686;1.50262;1.44083
-2.03342;1.53229;1.47
-1.99036;1.56756;1.49279
-1.94768;1.60845;1.50922
-1.90538;1.65493;1.51927
-1.86347;1.70703;1.52295
-1.82193;1.76473;1.52026
-1.78078;1.82803;1.51119
-1.74001;1.89695;1.49575
-1.69962;1.97147;1.47395
-1.65961;2.05159;1.44577
-1.61999;2.13733;1.41121
-1.58074;2.22867;1.37029
-1.54188;2.32561;1.32299
-1.5034;2.42816;1.26933
-1.4653;2.53632;1.20929
-1.42758;2.65009;1.14287
-1.39025;2.76946;1.07009
-1.35329;2.89444;0.990935
-1.31672;3.02502;0.905408
-1.28053;3.16122;0.813509
-1.24472;3.30301;0.715238
-1.20929;3.45042;0.610595
-1.17424;3.60343;0.49958
-1.13957;3.76205;0.382194
-1.10529;3.92627;0.258435
-1.07139;4.0961;0.128305
-1.03787;4.27154;-0.00819769
-1.00473;4.45258;-0.151072
-0.971969;4.63923;-0.300318
-0.939593;4.83149;-0.455936
-0.907599;5.02935;-0.617926
-0.875986;5.23282;-0.786288
-0.844754;5.4419;-0.961021
-0.813904;5.65658;-1.14213
-0.783436;5.87687;-1.3296
-0.753349;6.10276;-1.52345
-0.723644;6.33427;-1.72367
-0.69432;6.57137;-1.93027
-0.665378;6.81409;-2.14323
-0.636817;7.06241;-2.36257
-0.608638;7.31634;-2.58828
-0.580841;7.57587;-2.82036
-0.553425;7.84101;-3.05881
-0.526391;8.11176;-3.30364
-0.499738;8.38812;-3.55483
-0.473467;8.67008;-3.8124
-0.447577;8.95764;-4.07634
-0.422069;9.25082;-4.34665
-0.396943;9.5496;-4.62334
-0.372198;9.85398;-4.90639
-4.64945;7.1506;-8.12508
-4.5866;6.89506;-7.77176
-4.52414;6.64533;-7.42506
-4.46208;6.40142;-7.08497
-4.40041;6.16333;-6.75149
-4.33915;5.93106;-6.42463
-4.27827;5.70461;-6.10438
-4.2178;5.48398;-5.79074
-4.15772;5.26916;-5.48371
-4.09803;5.06016;-5.1833
-4.03874;4.85698;-4.8895
-3.97985;4.65962;-4.60231
-3.92135;4.46808;-4.32173
-3.86325;4.28236;-4.04777
-3.80555;4.10245;-3.78042
-3.74824;3.92837;-3.51969
-3.69133;3.7601;-3.26556
-3.63481;3.59765;-3.01805
-3.57869;3.44102;-2.77715
-3.52297;3.29021;-2.54287
-3.46764;3.14522;-2.3152
-3.41271;3.00604;-2.09414
-3.35817;2.87268;-1.87969
-3.30403;2.74515;-1.67186
-3.25028;2.62343;-1.47064
-3.19694;2.50753;-1.27603
-3.14398;2.39744;-1.08803
-3.09143;2.29318;-0.906652
-3.03927;2.19473;-0.731882
-2.9875;2.10211;-0.563726
-2.93613;2.0153;-0.402182
-2.88516;1.93431;-0.247251
-2.83458;1.85914;-0.0989326
-2.7844;1.78979;0.0427727
-2.73462;1.72625;0.177865
-2.68523;1.66853;0.306345
-2.63624;1.61664;0.428212
-2.58764;1.57056;0.543466
-2.53944;1.5303;0.652107
-2.49164;1.49586;0.754135
-2.44423;1.46723;0.849551
-2.39721;1.44443;0.938353
-2.3506;1.42744;1.02054
-2.30438;1.41627;1.09612
-2.25855;1.41093;1.16508
-2.21312;1.41139;1.22744
-2.16809;1.41768;1.28317
-2.12345;1.42979;1.3323
-2.07921;1.44771;1.37481
-2.03537;1.47146;1.41071
-1.99192;1.50102;1.44
-1.94887;1.5364;1.46267
-1.90621;1.5776;1.47874
-1.86395;1.62462;1.48818
-1.82208;1.67745;1.49102
-1.78062;1.73611;1.48724
-1.73954;1.80058;1.47685
-1.69887;1.87087;1.45985
-1.65858;1.94698;1.43624
-1.6187;2.02891;1.40601
-1.57921;2.11666;1.36917
-1.54012;2.21022;1.32571
-1.50142;2.3096;1.27565
-1.46312;2.41481;1.21897
-1.42522;2.52583;1.15567
-1.38771;2.64267;1.08577
-1.35059;2.76533;1.00925
-1.31388;2.8938;0.926119
-1.27756;3.0281;0.836375
-1.24163;3.16821;0.740018
-1.2061;3.31414;0.637049
-1.17097;3.46589;0.527466
-1.13623;3.62346;0.411271
-1.10189;3.78685;0.288463
-1.06795;3.95606;0.159042
-1.0344;4.13108;0.0230088
-1.00124;4.31192;-0.119638
-0.968488;4.49859;-0.268897
-0.936127;4.69107;-0.424769
-0.904162;4.88936;-0.587254
-0.872593;5.09348;-0.756352
-0.84142;5.30342;-0.932063
-0.810643;5.51917;-1.11439
-0.780262;5.74074;-1.30332
-0.750277;5.96814;-1.49887
-0.720688;6.20134;-1.70103
-0.691495;6.44037;-1.90981
-0.662698;6.68522;-2.1252
-0.634297;6.93589;-2.3472
-0.606292;7.19237;-2.57581
-0.578683;7.45467;-2.81104
-0.55147;7.72279;-3.05287
-0.524653;7.99673;-3.30133
-0.498232;8.27649;-3.55639
-0.472207;8.56207;-3.81807
-0.446577;8.85346;-4.08636
-0.421344;9.15067;-4.36126
-0.396507;9.45371;-4.64278
-0.372066;9.76256;-4.93091
-0.348021;10.0772;-5.22565
-4.6242;7.35816;-8.42651
-4.56071;7.09316;-8.06245
-4.49762;6.83417;-7.70521
-4.43494;6.58118;-7.35481
-4.37267;6.33421;-7.01123
-4.31081;6.09324;-6.67449
-4.24936;5.85829;-6.34457
-4.18832;5.62934;-6.02149
-4.12769;5.40641;-5.70523
-4.06746;5.18948;-5.39581
-4.00765;4.97856;-5.09321
-3.94824;4.77366;-4.79745
-3.88924;4.57476;-4.50851
-3.83066;4.38187;-4.22641
-3.77248;4.19499;-3.95113
-3.71471;4.01412;-3.68269
-3.65735;3.83926;-3.42107
-3.60039;3.67042;-3.16629
-3.54385;3.50758;-2.91833
-3.48772;3.35074;-2.67721
-3.43199;3.19992;-2.44291
-3.37668;3.05511;-2.21545
-3.32177;2.91631;-1.99481
-3.26727;2.78352;-1.78101
-3.21318;2.65674;-1.57403
-3.1595;2.53596;-1.37389
-3.10623;2.4212;-1.18057
-3.05337;2.31245;-0.994087
-3.00091;2.2097;-0.814432
-2.94887;2.11297;-0.641607
-2.89724;2.02224;-0.475611
-2.84601;1.93753;-0.316446
-2.79519;1.85882;-0.164111
-2.74478;1.78612;-0.0186051
-2.69478;1.71944;0.12007
-2.64519;1.65876;0.251916
-2.59601;1.60409;0.376931
-2.54724;1.55543;0.495117
-2.49888;1.51278;0.606472
-2.45092;1.47614;0.710998
-2.40338;1.44552;0.808693
-2.35624;1.4209;0.899559
-2.30951;1.40229;0.983595
-2.2632;1.38968;1.0608
-2.21729;1.38309;1.13118
-2.17179;1.38251;1.19472
-2.1267;1.38794;1.25144
-2.08201;1.39938;1.30132
-2.03774;1.41682;1.34438
-1.99388;1.44028;1.3806
-1.95042;1.46975;1.41
-1.90737;1.50522;1.43257
-1.86474;1.54671;1.4483
-1.82251;1.5942;1.45721
-1.78069;1.64771;1.45928
-1.73928;1.70722;1.45453
-1.69828;1.77275;1.44294
-1.65769;1.84428;1.42453
-1.6175;1.92182;1.39929
-1.57773;2.00538;1.36721
-1.53836;2.09494;1.32831
-1.49941;2.19051;1.28257
-1.46086;2.29209;1.23001
-1.42272;2.39968;1.17062
-1.38499;2.51328;1.10439
-1.34767;2.63289;1.03134
-1.31076;2.75851;0.951455
-1.27426;2.89014;0.864741
-1.23816;3.02778;0.771197
-1.20248;3.17143;0.670823
-1.1672;3.32108;0.563619
-1.13234;3.47675;0.449585
-1.09788;3.63843;0.328722
-1.06383;3.80612;0.201028
-1.03019;3.97981;0.0665039
-0.996963;4.15952;-0.0748498
-0.964142;4.34523;-0.223034
-0.931729;4.53696;-0.378047
-0.899726;4.73469;-0.539891
-0.868132;4.93844;-0.708565
-0.836946;5.14819;-0.884068
-0.80617;5.36395;-1.0664
-0.775802;5.58573;-1.25557
-0.745844;5.81351;-1.45156
-0.716295;6.0473;-1.65438
-0.687154;6.2871;-1.86404
-0.658423;6.53291;-2.08052
-0.6301;6.78473;-2.30383
-0.602187;7.04256;-2.53398
-0.574683;7.3064;-2.77095
-0.547587;7.57625;-3.01475
-0.520901;7.85211;-3.26539
-0.494623;8.13398;-3.52285
-0.468755;8.42186;-3.78714
-0.443295;8.71574;-4.05827
-0.418245;9.01564;-4.33622
-0.393604;9.32155;-4.621
-0.369371;9.63346;-4.91262
-0.345548;9.95139;-5.21106
-0.322133;10.2753;-5.51633
-4.59712;7.53869;-8.69722
-4.53305;7.2653;-8.32363
-4.46941;6.99808;-7.95705
-4.40618;6.73705;-7.5975
-4.34338;6.4822;-7.24497
-4.28099;6.23353;-6.89946
-4.21903;5.99103;-6.56098
-4.15748;5.75472;-6.22952
-4.09636;5.52458;-5.90508
-4.03566;5.30062;-5.58766
-3.97537;5.08284;-5.27727
-3.91551;4.87124;-4.9739
-3.85607;4.66582;-4.67755
-3.79705;4.46658;-4.38822
-3.73845;4.27352;-4.10592
-3.68027;4.08663;-3.83064
-3.62251;3.90593;-3.56238
-3.56517;3.7314;-3.30114
-3.50826;3.56306;-3.04693
-3.45176;3.40089;-2.79974
-3.39568;3.2449;-2.55957
-3.34003;3.09509;-2.32642
-3.28479;2.95146;-2.1003
-3.22998;2.81401;-1.8812
-3.17558;2.68273;-1.66912
-3.12161;2.55764;-1.46407
-3.06805;2.43873;-1.26603
-3.01492;2.32599;-1.07502
-2.96221;2.21943;-0.891033
-2.90991;2.11906;-0.714068
-2.85804;2.02486;-0.544125
-2.80659;1.93684;-0.381204
-2.75556;1.855;-0.225306
-2.70495;1.77933;-0.0764311
-2.65476;1.70985;0.0654217
-2.60499;1.64655;0.200252
-2.55564;1.58942;0.32806
-2.50672;1.53848;0.448845
-2.45821;1.49371;0.562607
-2.41012;1.45512;0.669347
-2.36246;1.42272;0.769065
-2.31521;1.39649;0.86176
-2.26839;1.37644;0.947432
-2.22198;1.36256;1.02608
-2.176;1.35487;1.09771
-2.13043;1.35336;1.16231
-2.08529;1.35802;1.2199
-2.04057;1.36887;1.27046
-1.99627;1.38589;1.31399
-1.95238;1.40909;1.35051
-1.90892;1.43848;1.38
-1.86588;1.47404;1.40247
-1.82326;1.51578;1.41792
-1.78106;1.5637;1.42634
-1.73928;1.61779;1.42774
-1.69793;1.67807;1.42212
-1.65699;1.74453;1.40948
-1.61647;1.81716;1.38981
-1.57637;1.89597;1.36312
-1.5367;1.98097;1.32941
-1.49744;2.07214;1.28868
-1.45861;2.16949;1.24092
-1.42019;2.27302;1.18615
-1.3822;2.38273;1.12434
-1.34462;2.49861;1.05552
-1.30747;2.62068;0.979675
-1.27074;2.74893;0.896806
-1.23443;2.88335;0.806915
-1.19853;3.02396;0.710001
-1.16306;3.17074;0.606065
-1.12801;3.3237;0.495106
-1.09338;3.48284;0.377124
-1.05917;3.64816;0.25212
-1.02538;3.81966;0.120094
-0.992016;3.99734;-0.0189554
-0.959068;4.18119;-0.165027
-0.926541;4.37123;-0.318121
-0.894434;4.56745;-0.478238
-0.862748;4.76984;-0.645377
-0.831482;4.97841;-0.819539
-0.800637;5.19316;-1.00072
-0.770212;5.4141;-1.18893
-0.740208;5.64121;-1.38416
-0.710625;5.87449;-1.58641
-0.681462;6.11396;-1.79569
-0.652719;6.35961;-2.01198
-0.624397;6.61144;-2.2353
-0.596495;6.86944;-2.46565
-0.569014;7.13362;-2.70301
-0.541954;7.40399;-2.9474
-0.515314;7.68053;-3.19881
-0.489095;7.96325;-3.45724
-0.463296;8.25215;-3.72269
-0.437917;8.54723;-3.99517
-0.412959;8.84849;-4.27467
-0.388422;9.15592;-4.56119
-0.364305;9.46954;-4.85474
-0.340609;9.78934;-5.15531
-0.317333;10.1153;-5.4629
-0.294478;10.4475;-5.77751
-4.56814;7.69141;-8.93634
-4.50358;7.41074;-8.55446
-4.43945;7.13639;-8.17977
-4.37575;6.86836;-7.81228
-4.31248;6.60666;-7.45197
-4.24964;6.35129;-7.09885
-4.18723;6.10225;-6.75292
-4.12525;5.85953;-6.41418
-4.0637;5.62314;-6.08263
-4.00258;5.39307;-5.75827
-3.94189;5.16933;-5.4411
-3.88163;4.95192;-5.13112
-3.82181;4.74083;-4.82833
-3.76241;4.53607;-4.53273
-3.70344;4.33763;-4.24432
-3.64491;4.14552;-3.9631
-3.58681;3.95974;-3.68907
-3.52913;3.78028;-3.42223
-3.47189;3.60715;-3.16258
-3.41507;3.44035;-2.91012
-3.35869;3.27987;-2.66485
-3.30274;3.12571;-2.42677
-3.24722;2.97789;-2.19588
-3.19213;2.83639;-1.97218
-3.13747;2.70122;-1.75567
-3.08324;2.57237;-1.54634
-3.02944;2.44985;-1.34421
-2.97607;2.33365;-1.14927
-2.92313;2.22378;-0.961518
-2.87063;2.12024;-0.780956
-2.81855;2.02303;-0.607583
-2.7669;1.93214;-0.441401
-2.71569;1.84757;-0.282408
-2.6649;1.76933;-0.130605
-2.61455;1.69742;0.0140082
-2.56462;1.63184;0.151431
-2.51513;1.57258;0.281665
-2.46607;1.51965;0.404709
-2.41743;1.47304;0.520562
-2.36923;1.43276;0.629226
-2.32146;1.3988;0.7307
-2.27412;1.37118;0.824985
-2.22721;1.34988;0.912079
-2.18073;1.3349;0.991984
-2.13468;1.32625;1.0647
-2.08906;1.32393;1.13022
-2.04387;1.32793;1.18856
-1.99911;1.33826;1.2397
-1.95479;1.35492;1.28366
-1.91089;1.3779;1.32042
-1.86742;1.40721;1.35
-1.82439;1.44284;1.37239
-1.78178;1.4848;1.38758
-1.73961;1.53309;1.39559
-1.69787;1.5877;1.3964
-1.65655;1.64864;1.39003
-1.61567;1.7159;1.37647
-1.57522;1.78949;1.35571
-1.5352;1.86941;1.32777
-1.4956;1.95566;1.29264
-1.45644;2.04823;1.25032
-1.41771;2.14712;1.2008
-1.37941;2.25235;1.1441
-1.34155;2.36389;1.08021
-1.30411;2.48177;1.00913
-1.2671;2.60597;0.930854
-1.23052;2.7365;0.845393
-1.19438;2.87335;0.752741
-1.15866;3.01653;0.652899
-1.12337;3.16604;0.545868
-1.08852;3.32187;0.431647
-1.05409;3.48403;0.310236
-1.0201;3.65251;0.181635
-0.986536;3.82732;0.0458446
-0.953403;4.00846;-0.0971359
-0.920701;4.19592;-0.247306
-0.888429;4.38971;-0.404666
-0.856588;4.58983;-0.569216
-0.825177;4.79627;-0.740956
-0.794197;5.00904;-0.919886
-0.763647;5.22813;-1.10601
-0.733528;5.45355;-1.29931
-0.703839;5.6853;-1.49981
-0.674581;5.92337;-1.7075
-0.645754;6.16777;-1.92238
-0.617357;6.4185;-2.14445
-0.58939;6.67555;-2.37371
-0.561854;6.93893;-2.61016
-0.534749;7.20863;-2.8538
-0.508074;7.48466;-3.10462
-0.48183;7.76702;-3.36264
-0.456016;8.0557;-3.62785
-0.430633;8.35071;-3.90025
-0.405681;8.65204;-4.17984
-0.381159;8.9597;-4.46661
-0.357067;9.27369;-4.76058
-0.333406;9.59401;-5.06174
-0.310176;9.92065;-5.37008
-0.287376;10.2536;-5.68562
-0.265006;10.5929;-6.00835
-4.53723;7.81568;-9.14311
-4.47225;7.52884;-8.75423
-4.40771;7.24846;-8.37269
-4.3436;6.97453;-7.99847
-4.27994;6.70704;-7.63159
-4.21671;6.44601;-7.27203
-4.15392;6.19143;-6.91981
-4.09158;5.94329;-6.57492
-4.02967;5.70161;-6.23736
-3.9682;5.46638;-5.90713
-3.90717;5.2376;-5.58424
-3.84658;5.01527;-5.26867
-3.78642;4.79939;-4.96044
-3.72671;4.58997;-4.65953
-3.66743;4.38699;-4.36596
-3.6086;4.19046;-4.07972
-3.5502;4.00039;-3.80081
-3.49224;3.81676;-3.52924
-3.43473;3.63959;-3.26499
-3.37765;3.46886;-3.00807
-3.321;3.30459;-2.75849
-3.2648;3.14677;-2.51624
-3.20904;2.99539;-2.28131
-3.15372;2.85047;-2.05372
-3.09883;2.712;-1.83347
-3.04439;2.57998;-1.62054
-2.99038;2.45441;-1.41494
-2.93681;2.33529;-1.21668
-2.88368;2.22262;-1.02574
-2.83099;2.11641;-0.842139
-2.77874;2.01664;-0.665867
-2.72693;1.92332;-0.496927
-2.67556;1.83646;-0.335318
-2.62463;1.75604;-0.18104
-2.57413;1.68208;-0.0340933
-2.52408;1.61456;0.105522
-2.47446;1.5535;0.237806
-2.42528;1.49889;0.362759
-2.37654;1.45073;0.48038
-2.32824;1.40902;0.59067
-2.28038;1.37376;0.693629
-2.23296;1.34495;0.789257
-2.18598;1.32259;0.877554
-2.13944;1.30668;0.958519
-2.09333;1.29722;1.03215
-2.04767;1.29421;1.09846
-2.00244;1.29765;1.15743
-1.95765;1.30755;1.20907
-1.91331;1.32389;1.25338
-1.8694;1.34669;1.29035
-1.82593;1.37593;1.32
-1.78289;1.41163;1.34232
-1.7403;1.45378;1.3573
-1.69815;1.50238;1.36495
-1.65644;1.55742;1.36527
-1.61516;1.61892;1.35826
-1.57432;1.68687;1.34392
-1.53393;1.76127;1.32225
-1.49397;1.84212;1.29325
-1.45445;1.92942;1.25691
-1.41537;2.02318;1.21324
-1.37673;2.12338;1.16225
-1.33853;2.23003;1.10392
-1.30076;2.34314;1.03826
-1.26344;2.46269;0.965267
-1.22655;2.5887;0.884945
-1.19011;2.72115;0.797291
-1.1541;2.86006;0.702306
-1.11853;3.00542;0.59999
-1.0834;3.15723;0.490342
-1.04871;3.31548;0.373363
-1.01446;3.48019;0.249053
-0.980651;3.65135;0.117412
-0.947278;3.82896;-0.0215604
-0.914344;4.01302;-0.167864
-0.881849;4.20354;-0.321499
-0.849793;4.4005;-0.482466
-0.818176;4.60391;-0.650763
-0.786998;4.81378;-0.826392
-0.756259;5.03009;-1.00935
-0.725959;5.25286;-1.19964
-0.696098;5.48207;-1.39727
-0.666677;5.71774;-1.60222
-0.637694;5.95985;-1.81451
-0.60915;6.20842;-2.03412
-0.581045;6.46344;-2.26107
-0.553379;6.72491;-2.49535
-0.526153;6.99283;-2.73696
-0.499365;7.2672;-2.9859
-0.473016;7.54802;-3.24217
-0.447106;7.83529;-3.50578
-0.421636;8.12901;-3.77671
-0.396604;8.42918;-4.05498
-0.372011;8.73581;-4.34058
-0.347858;9.04888;-4.6335
-0.324143;9.36841;-4.93377
-0.300867;9.69438;-5.24136
-0.278031;10.0268;-5.55628
-0.255633;10.3657;-5.87853
-0.233674;10.711;-6.20812
-4.50434;7.91093;-9.3169
-4.43902;7.61908;-8.92233
-4.37414;7.33379;-8.5352
-4.30971;7.05505;-8.15553
-4.24573;6.78286;-7.78329
-4.18219;6.51722;-7.4185
-4.11909;6.25813;-7.06116
-4.05645;6.0056;-6.71127
-3.99425;5.75961;-6.36882
-3.93249;5.52018;-6.03382
-3.87118;5.2873;-5.70626
-3.81032;5.06098;-5.38615
-3.7499;4.8412;-5.07349
-3.68993;4.62798;-4.76828
-3.6304;4.42131;-4.4705
-3.57132;4.22119;-4.18018
-3.51268;4.02762;-3.8973
-3.4545;3.8406;-3.62187
-3.39675;3.66014;-3.35389
-3.33946;3.48623;-3.09335
-3.28261;3.31887;-2.84025
-3.2262;3.15806;-2.59461
-3.17024;3.0038;-2.35641
-3.11473;2.85609;-2.12565
-3.05966;2.71494;-1.90235
-3.00504;2.58034;-1.68649
-2.95087;2.45229;-1.47807
-2.89714;2.33079;-1.2771
-2.84385;2.21585;-1.08358
-2.79101;2.10745;-0.897503
-2.73862;2.00561;-0.718874
-2.68668;1.91032;-0.54769
-2.63518;1.82158;-0.383953
-2.58412;1.7394;-0.227662
-2.53352;1.66376;-0.0788176
-2.48335;1.59468;0.0625807
-2.43364;1.53215;0.196533
-2.38437;1.47617;0.323038
-2.33554;1.42674;0.442098
-2.28716;1.38387;0.553711
-2.23923;1.34754;0.657878
-2.19174;1.31777;0.754598
-2.1447;1.29455;0.843873
-2.09811;1.27789;0.925701
-2.05196;1.26777;1.00008
-2.00626;1.26421;1.06702
-1.961;1.26719;1.12651
-1.91619;1.27673;1.17855
-1.87182;1.29282;1.22315
-1.8279;1.31547;1.2603
-1.78443;1.34466;1.29
-1.7414;1.38041;1.31226
-1.69882;1.42271;1.32707
-1.65668;1.47156;1.33443
-1.61499;1.52696;1.33435
-1.57375;1.58892;1.32683
-1.53295;1.65742;1.31185
-1.4926;1.73248;1.28943
-1.45269;1.81409;1.25956
-1.41323;1.90225;1.22225
-1.37422;1.99697;1.17749
-1.33565;2.09823;1.12529
-1.29752;2.20605;1.06564
-1.25985;2.32042;0.998538
-1.22262;2.44134;0.923994
-1.18583;2.56881;0.842004
-1.14949;2.70284;0.752567
-1.1136;2.84341;0.655684
-1.07815;2.99054;0.551354
-1.04315;3.14422;0.439579
-1.00859;3.30446;0.320357
-0.974483;3.47124;0.193689
-0.940819;3.64458;0.0595741
-0.907601;3.82446;-0.0819867
-0.874829;4.0109;-0.230994
-0.842503;4.2039;-0.387447
-0.810623;4.40344;-0.551347
-0.779188;4.60953;-0.722693
-0.7482;4.82218;-0.901485
-0.717657;5.04138;-1.08772
-0.687561;5.26713;-1.28141
-0.65791;5.49943;-1.48254
-0.628705;5.73829;-1.69112
-0.599946;5.98369;-1.90714
-0.571633;6.23565;-2.13061
-0.543766;6.49416;-2.36153
-0.516345;6.75922;-2.59989
-0.489369;7.03084;-2.8457
-0.46284;7.309;-3.09895
-0.436757;7.59372;-3.35966
-0.411119;7.88499;-3.6278
-0.385927;8.18281;-3.9034
-0.361181;8.48719;-4.18644
-0.336881;8.79811;-4.47692
-0.313027;9.11559;-4.77486
-0.289619;9.43962;-5.08024
-0.266657;9.7702;-5.39306
-0.244141;10.1073;-5.71333
-0.22207;10.451;-6.04105
-0.200446;10.8012;-6.37622
-4.46945;7.9767;-9.4572
-4.40386;7.68101;-9.05826
-4.33873;7.39195;-8.66685
-4.27405;7.10952;-8.28298
-4.20982;6.83372;-7.90664
-4.14604;6.56455;-7.53784
-4.08271;6.30201;-7.17658
-4.01983;6.0461;-6.82284
-3.95741;5.79682;-6.47664
-3.89543;5.55416;-6.13798
-3.83391;5.31814;-5.80685
-3.77284;5.08875;-5.48326
-3.71221;4.86598;-5.1672
-3.65204;4.64985;-4.85867
-3.59232;4.44034;-4.55768
-3.53306;4.23747;-4.26422
-3.47424;4.04122;-3.9783
-3.41587;3.8516;-3.69991
-3.35796;3.66862;-3.42906
-3.3005;3.49226;-3.16574
-3.24349;3.32253;-2.90996
-3.18692;3.15943;-2.66171
-3.13082;3.00296;-2.421
-3.07516;2.85312;-2.18782
-3.01995;2.70991;-1.96217
-2.96519;2.57333;-1.74406
-2.91089;2.44338;-1.53348
-2.85704;2.32006;-1.33044
-2.80363;2.20336;-1.13493
-2.75068;2.0933;-0.946959
-2.69818;1.98987;-0.766521
-2.64613;1.89306;-0.593617
-2.59454;1.80289;-0.428247
-2.54339;1.71934;-0.270412
-2.49269;1.64243;-0.120112
-2.44245;1.57214;0.0226543
-2.39266;1.50849;0.157886
-2.34331;1.45146;0.285583
-2.29442;1.40106;0.405745
-2.24598;1.35729;0.518373
-2.198;1.32016;0.623466
-2.15046;1.28965;0.721025
-2.10337;1.26577;0.811049
